id,name,xmin,ymin,xmax,ymax
1298,drive straight,319.0,137.0,363.0,186.0
1299,no entry,276.0,130.0,308.0,167.0
13,turn left,89.0,82.0,113.0,121.0
130,no entry,94.0,114.0,129.0,158.0
1300,stop,127.0,132.0,198.0,239.0
1301,no stopping,368.0,103.0,402.0,138.0
1301,parking place,365.0,144.0,378.0,157.0
1301,no entry,367.0,167.0,378.0,177.0
1301,parking place,185.0,166.0,194.0,176.0
1301,stop,76.0,178.0,95.0,197.0
1301,no parking,97.0,174.0,120.0,200.0
1302,stop,418.0,38.0,466.0,376.0
1302,no stopping,17.0,160.0,46.0,188.0
1302,one-way traffic (right),46.0,193.0,81.0,206.0
1303,no parking,267.0,107.0,331.0,186.0
1303,one-way traffic (left),267.0,197.0,324.0,228.0
1304,parking place,44.0,126.0,100.0,202.0
1304,no parking,374.0,185.0,387.0,223.0
1304,no entry,458.0,169.0,489.0,234.0
1305,no entry,62.0,58.0,388.0,377.0
1306,no parking,184.0,74.0,365.0,296.0
1306,one-way traffic (left),140.0,322.0,413.0,428.0
1307,no parking,43.0,236.0,102.0,297.0
1307,turn right,345.0,123.0,421.0,223.0
1308,parking place,180.0,249.0,191.0,263.0
1308,no parking,180.0,208.0,211.0,245.0
1308,no entry,166.0,126.0,229.0,201.0
1309,no parking,432.0,353.0,465.0,429.0
1309,maximum speed 20km/h,55.0,233.0,167.0,350.0
1309,bumps in the road,29.0,29.0,184.0,177.0
131,no entry,42.0,100.0,92.0,157.0
1310,no entry,289.0,124.0,376.0,239.0
1311,no entry,138.0,160.0,168.0,231.0
1311,no parking,291.0,189.0,325.0,226.0
1312,no parking,274.0,311.0,325.0,371.0
1312,no parking,32.0,184.0,164.0,323.0
1313,other danger,179.0,188.0,329.0,321.0
1314,drive straight,424.0,95.0,480.0,153.0
1314,no entry,34.0,144.0,46.0,172.0
1314,no parking,259.0,164.0,265.0,171.0
1315,no entry,280.0,214.0,320.0,298.0
1316,no parking,95.0,192.0,150.0,248.0
1317,no parking,205.0,113.0,295.0,206.0
1318,no entry,141.0,305.0,178.0,375.0
1318,turn right,214.0,181.0,265.0,245.0
1318,stop,213.0,112.0,273.0,178.0
1318,one-way traffic (left),185.0,84.0,290.0,111.0
1319,no entry,173.0,72.0,353.0,257.0
132,no entry,77.0,106.0,119.0,150.0
1320,no parking,167.0,204.0,310.0,354.0
1321,no entry,228.0,136.0,382.0,304.0
1322,maximum speed 20km/h,124.0,262.0,168.0,307.0
1322,keep left,425.0,233.0,459.0,267.0
1323,no parking,282.0,116.0,326.0,167.0
1324,keep left,234.0,209.0,313.0,388.0
1325,drive straight,323.0,173.0,367.0,231.0
1326,no entry,325.0,183.0,386.0,255.0
1327,no parking,275.0,129.0,323.0,179.0
1328,maximum speed 30km/h,51.0,61.0,83.0,89.0
1328,give priority to vehicles from opposite direction,379.0,262.0,486.0,375.0
1329,no parking,349.0,191.0,374.0,217.0
1329,no parking,320.0,143.0,327.0,154.0
133,stop,93.0,89.0,138.0,147.0
1330,keep left,344.0,192.0,387.0,280.0
1331,keep right,156.0,274.0,182.0,302.0
1331,pass either side,399.0,255.0,422.0,279.0
1331,roundabout,286.0,247.0,300.0,262.0
1331,give way,283.0,229.0,303.0,247.0
1331,pass either side,140.0,251.0,148.0,260.0
1331,roundabout,68.0,260.0,80.0,272.0
1332,roundabout,401.0,201.0,448.0,246.0
1332,pass either side,117.0,202.0,137.0,223.0
1332,give way,393.0,142.0,458.0,200.0
1333,roundabout,412.0,166.0,433.0,193.0
1333,roundabout,81.0,182.0,97.0,197.0
1333,keep right,96.0,276.0,146.0,341.0
1333,no entry,92.0,207.0,143.0,275.0
1333,no entry,172.0,187.0,182.0,199.0
1333,no large goods,401.0,171.0,414.0,187.0
1333,give way,405.0,131.0,435.0,166.0
1334,roundabout,244.0,232.0,334.0,346.0
1334,no large goods,229.0,250.0,259.0,285.0
1334,give way,207.0,88.0,328.0,232.0
1335,roundabout,89.0,207.0,126.0,245.0
1335,no entry,390.0,223.0,411.0,245.0
1336,parking place,277.0,178.0,304.0,207.0
1336,parking place,470.0,174.0,495.0,201.0
1336,level crossing with barrier or gate ahead,18.0,203.0,44.0,229.0
1336,level crossing countdown marker,24.0,229.0,37.0,274.0
1337,no parking,154.0,150.0,223.0,220.0
1338,no entry,308.0,135.0,348.0,176.0
1339,keep right,82.0,162.0,124.0,205.0
134,no parking,67.0,87.0,95.0,136.0
134,parking place,66.0,138.0,79.0,157.0
1340,no parking,255.0,126.0,296.0,167.0
1341,keep right,230.0,101.0,249.0,121.0
1341,roundabout,394.0,91.0,430.0,129.0
1341,give way,391.0,42.0,442.0,91.0
1342,no entry,255.0,179.0,324.0,250.0
1343,no parking,248.0,192.0,310.0,256.0
1344,no parking,372.0,103.0,423.0,170.0
1345,no parking,223.0,120.0,305.0,219.0
1346,pedestrian crossing,333.0,154.0,378.0,201.0
1346,level crossing countdown marker,243.0,147.0,261.0,208.0
1347,no entry,167.0,153.0,208.0,216.0
1348,turn right,323.0,164.0,362.0,211.0
1349,no entry,392.0,181.0,466.0,256.0
135,no entry,76.0,73.0,102.0,135.0
1350,turn left,304.0,167.0,341.0,220.0
1350,no entry,152.0,149.0,203.0,203.0
1351,one-way traffic (left),153.0,97.0,300.0,134.0
1351,no parking,174.0,141.0,263.0,240.0
1352,no entry,404.0,145.0,423.0,164.0
1353,no parking,166.0,136.0,331.0,314.0
1354,no entry,163.0,70.0,278.0,196.0
1355,no entry,378.0,62.0,462.0,172.0
1356,no parking,143.0,443.0,181.0,479.0
1356,parking place,178.0,1.0,282.0,141.0
1357,no entry,355.0,188.0,380.0,214.0
1358,no entry,419.0,179.0,443.0,218.0
1359,drive straight or turn right,5.0,206.0,85.0,298.0
1359,stop,1.0,111.0,84.0,205.0
1359,no parking,479.0,220.0,503.0,263.0
136,no parking,86.0,75.0,120.0,120.0
136,parking place,86.0,123.0,98.0,138.0
1360,no entry,209.0,116.0,287.0,244.0
1361,no entry,56.0,175.0,140.0,272.0
1361,drive straight or turn left,269.0,94.0,322.0,240.0
1362,no parking,352.0,143.0,424.0,225.0
1363,turn right,259.0,197.0,330.0,270.0
1363,one-way traffic (right),17.0,255.0,94.0,271.0
1364,turn left,340.0,243.0,406.0,341.0
1364,stop,329.0,143.0,427.0,242.0
1365,no parking,175.0,182.0,208.0,242.0
1366,stop,144.0,50.0,362.0,262.0
1366,drive straight or turn right,122.0,244.0,338.0,459.0
1367,no entry,193.0,215.0,256.0,285.0
1367,no parking,194.0,301.0,209.0,318.0
1368,no parking,306.0,111.0,399.0,206.0
1368,no parking,46.0,167.0,55.0,177.0
1369,no parking,329.0,242.0,368.0,282.0
137,no parking,82.0,78.0,106.0,110.0
1370,pedestrian crossing,364.0,126.0,398.0,181.0
1370,pedestrian crossing,52.0,137.0,68.0,151.0
1371,pedestrian crossing,277.0,141.0,325.0,200.0
1371,no entry,71.0,164.0,77.0,175.0
1371,no entry,377.0,179.0,385.0,187.0
1372,no parking,372.0,147.0,424.0,199.0
1372,no parking,96.0,128.0,114.0,146.0
1373,no parking,248.0,125.0,341.0,255.0
1374,no entry,211.0,84.0,317.0,229.0
1375,no entry,294.0,211.0,319.0,236.0
1375,no entry,209.0,208.0,216.0,216.0
1376,no parking,189.0,177.0,258.0,251.0
1377,no entry,192.0,173.0,246.0,255.0
1378,no parking,194.0,162.0,265.0,251.0
1378,no parking,123.0,287.0,134.0,312.0
1378,no parking,122.0,335.0,132.0,356.0
1379,no entry,356.0,208.0,383.0,238.0
1379,no entry,165.0,231.0,172.0,237.0
138,no parking,46.0,68.0,101.0,122.0
138,parking place,49.0,126.0,70.0,146.0
1380,no entry,348.0,177.0,378.0,227.0
1380,stop,338.0,140.0,386.0,200.0
1381,no parking,367.0,84.0,405.0,130.0
1382,no parking,473.0,208.0,484.0,223.0
1382,no entry,127.0,196.0,153.0,223.0
1383,no parking,306.0,267.0,316.0,283.0
1383,no entry,9.0,162.0,94.0,249.0
1383,no stopping,471.0,198.0,492.0,223.0
1384,no parking,232.0,62.0,322.0,159.0
1384,parking place,214.0,176.0,271.0,237.0
1385,no parking,137.0,104.0,175.0,161.0
1386,no entry,322.0,161.0,374.0,214.0
1387,no parking,236.0,159.0,330.0,280.0
1388,no parking,270.0,40.0,392.0,165.0
1389,no parking,198.0,155.0,216.0,173.0
1389,pedestrian crossing,325.0,178.0,423.0,271.0
1389,pedestrian crossing,90.0,194.0,114.0,220.0
139,stop,93.0,55.0,159.0,126.0
1390,stop,309.0,177.0,357.0,226.0
1390,drive straight or turn right,312.0,228.0,357.0,275.0
1391,no entry,351.0,213.0,388.0,256.0
1392,drive straight or turn left,214.0,166.0,302.0,297.0
1393,no entry,61.0,261.0,92.0,294.0
1393,no entry,448.0,236.0,483.0,273.0
1394,stop,255.0,147.0,302.0,207.0
1394,no entry,266.0,184.0,296.0,233.0
1395,no entry,157.0,191.0,206.0,258.0
1396,drive straight or turn right,225.0,126.0,275.0,211.0
1397,no entry,103.0,225.0,137.0,260.0
1397,no entry,405.0,193.0,456.0,252.0
1398,no entry,151.0,179.0,220.0,253.0
1398,drive straight,154.0,255.0,221.0,331.0
1399,turn right,49.0,364.0,100.0,417.0
1399,stop,52.0,308.0,103.0,362.0
14,parking place,50.0,69.0,103.0,132.0
140,no parking,85.0,105.0,113.0,147.0
140,parking place,84.0,149.0,95.0,166.0
1400,drive straight or turn right,223.0,184.0,271.0,233.0
1400,no stopping,341.0,387.0,390.0,425.0
1401,drive straight,413.0,126.0,473.0,193.0
1402,drive straight,157.0,140.0,186.0,229.0
1403,no entry,323.0,204.0,362.0,246.0
1404,drive straight,265.0,144.0,359.0,240.0
1404,maximum speed 30km/h,265.0,246.0,357.0,342.0
1405,keep right,11.0,265.0,84.0,341.0
1405,roundabout,448.0,173.0,488.0,212.0
1405,give way,445.0,125.0,496.0,174.0
1406,give way,70.0,131.0,133.0,233.0
1406,roundabout,78.0,233.0,129.0,314.0
1406,no entry,318.0,195.0,344.0,228.0
1406,no parking,347.0,195.0,376.0,229.0
1407,pass either side,304.0,85.0,361.0,142.0
1408,keep right,170.0,217.0,216.0,266.0
1408,give way,411.0,81.0,443.0,109.0
1408,roundabout,414.0,109.0,437.0,132.0
1408,roundabout,29.0,148.0,42.0,164.0
1408,pass either side,95.0,133.0,106.0,144.0
1409,no entry,322.0,95.0,345.0,145.0
141,turn right,103.0,83.0,154.0,135.0
1410,roundabout,206.0,230.0,244.0,300.0
1410,pass either side,179.0,161.0,211.0,197.0
1411,roundabout,415.0,166.0,433.0,183.0
1411,turn right,104.0,227.0,147.0,269.0
1411,no entry,108.0,270.0,143.0,312.0
1412,no stopping,202.0,105.0,250.0,154.0
1413,no stopping,197.0,122.0,249.0,220.0
1414,no parking,270.0,87.0,316.0,133.0
1415,no entry,315.0,153.0,350.0,199.0
1416,roundabout ahead,418.0,169.0,484.0,238.0
1416,other danger,13.0,194.0,33.0,212.0
1417,keep right,90.0,220.0,109.0,314.0
1417,keep right,391.0,242.0,474.0,364.0
1418,pass either side,130.0,231.0,175.0,281.0
1418,stop,306.0,214.0,321.0,228.0
1418,right or left turn only ahead,307.0,227.0,320.0,240.0
1419,keep right,78.0,234.0,93.0,249.0
1419,keep right,109.0,232.0,123.0,247.0
1419,roundabout,434.0,222.0,446.0,249.0
1419,give way,443.0,188.0,458.0,223.0
142,no entry,55.0,67.0,116.0,136.0
1420,pass either side,166.0,184.0,261.0,295.0
1420,maximum speed 30km/h,371.0,145.0,403.0,195.0
1420,no entry,391.0,78.0,411.0,114.0
1421,right or left turn only ahead,277.0,237.0,321.0,284.0
1421,stop,278.0,186.0,321.0,236.0
1422,no entry,214.0,143.0,275.0,205.0
1423,no entry,235.0,151.0,262.0,198.0
1424,no parking,325.0,160.0,382.0,217.0
1424,stop,152.0,238.0,161.0,247.0
1425,pedestrian crossing,86.0,212.0,109.0,234.0
1425,turn left,393.0,220.0,400.0,227.0
1426,turn left,319.0,96.0,382.0,162.0
1426,no parking,323.0,193.0,329.0,201.0
1427,no parking,118.0,170.0,146.0,203.0
1428,no parking,271.0,118.0,321.0,247.0
1429,no parking,32.0,29.0,68.0,66.0
143,no entry,97.0,65.0,149.0,122.0
1430,pedestrian crossing,24.0,112.0,52.0,142.0
1431,pedestrian crossing,438.0,189.0,473.0,234.0
1432,pedestrian crossing,60.0,183.0,90.0,210.0
1433,pedestrian crossing,260.0,127.0,288.0,161.0
1434,pedestrian crossing,80.0,83.0,91.0,92.0
1434,pedestrian crossing,477.0,72.0,493.0,86.0
1434,keep right,21.0,191.0,68.0,237.0
1435,turn left,249.0,108.0,282.0,141.0
1436,no entry,206.0,146.0,240.0,182.0
1437,turn left,306.0,76.0,369.0,143.0
1438,no entry,216.0,152.0,247.0,243.0
1439,no parking,158.0,86.0,206.0,143.0
144,no parking,79.0,82.0,104.0,120.0
1440,stop,177.0,180.0,225.0,236.0
1441,no entry,41.0,156.0,72.0,219.0
1441,parking place,449.0,187.0,474.0,225.0
1442,parking place,107.0,228.0,132.0,258.0
1442,no parking,108.0,170.0,153.0,223.0
1443,no entry,79.0,144.0,107.0,216.0
1444,no parking,13.0,168.0,76.0,232.0
1444,pedestrian crossing,432.0,207.0,453.0,228.0
1445,no entry,62.0,201.0,106.0,246.0
1445,no entry,455.0,196.0,490.0,267.0
1446,stop,216.0,162.0,280.0,232.0
1446,turn left,217.0,233.0,279.0,303.0
1447,no entry,145.0,160.0,171.0,194.0
1448,drive straight or turn right,314.0,135.0,406.0,228.0
1448,stop,315.0,230.0,408.0,324.0
1448,one-way traffic (right),66.0,290.0,166.0,312.0
1449,drive straight or turn left,189.0,193.0,248.0,256.0
145,give way,71.0,93.0,126.0,167.0
145,roundabout,77.0,36.0,118.0,99.0
1450,no parking,68.0,137.0,191.0,257.0
1451,no parking,310.0,238.0,344.0,290.0
1451,no entry,44.0,100.0,85.0,318.0
1452,no entry,233.0,174.0,303.0,245.0
1453,drive straight or turn right,191.0,259.0,256.0,325.0
1454,no entry,324.0,178.0,389.0,245.0
1455,drive straight,152.0,148.0,214.0,285.0
1456,no entry,205.0,152.0,246.0,222.0
1457,drive straight or turn right,56.0,252.0,72.0,280.0
1457,drive straight or turn left,401.0,217.0,444.0,289.0
1457,stop,396.0,143.0,444.0,217.0
1457,no parking,379.0,288.0,385.0,296.0
1458,no parking,468.0,269.0,492.0,313.0
1458,drive straight or turn right,1.0,257.0,76.0,347.0
1458,stop,1.0,164.0,76.0,255.0
1459,no entry,213.0,187.0,258.0,260.0
146,pedestrian crossing,59.0,55.0,151.0,162.0
1460,no entry,277.0,176.0,332.0,232.0
1461,no entry,217.0,129.0,275.0,194.0
1462,no entry,419.0,197.0,481.0,259.0
1463,no entry,1.0,184.0,25.0,221.0
1463,turn right,418.0,220.0,506.0,308.0
1463,one-way traffic (right),233.0,231.0,291.0,248.0
1463,stop,419.0,125.0,510.0,216.0
1464,no entry,320.0,147.0,376.0,238.0
1465,no entry,47.0,125.0,109.0,197.0
1465,no parking,444.0,183.0,463.0,204.0
1466,no parking,183.0,120.0,236.0,179.0
1467,no parking,418.0,173.0,433.0,197.0
1467,drive straight or turn right,75.0,150.0,126.0,201.0
1468,no stopping,192.0,137.0,223.0,220.0
1469,no stopping,419.0,136.0,462.0,179.0
1469,no parking,146.0,174.0,154.0,181.0
1469,no stopping,320.0,177.0,329.0,189.0
147,no entry,83.0,79.0,142.0,143.0
1470,no entry,252.0,113.0,301.0,214.0
1471,no parking,157.0,213.0,176.0,245.0
1471,parking place,158.0,247.0,165.0,259.0
1471,one-way traffic (right),132.0,178.0,200.0,212.0
1472,no stopping,205.0,202.0,239.0,240.0
1472,no stopping,68.0,231.0,79.0,241.0
1472,no stopping,85.0,225.0,92.0,238.0
1473,no stopping,308.0,167.0,361.0,238.0
1474,no stopping,395.0,222.0,433.0,268.0
1475,stop,47.0,1.0,84.0,93.0
1475,turn right,16.0,90.0,138.0,230.0
1476,no entry,20.0,105.0,89.0,182.0
1477,stop,220.0,116.0,270.0,189.0
1477,drive straight or turn right,215.0,186.0,280.0,258.0
1478,stop,180.0,183.0,218.0,250.0
1478,turn left,164.0,251.0,229.0,317.0
1479,no entry,59.0,246.0,75.0,262.0
1479,parking place,459.0,230.0,470.0,243.0
1479,no parking,459.0,192.0,487.0,225.0
148,pedestrian crossing,80.0,72.0,130.0,126.0
1480,no parking,40.0,128.0,95.0,200.0
1481,no entry,410.0,84.0,491.0,180.0
1482,stop,307.0,82.0,399.0,195.0
1483,no entry,101.0,220.0,145.0,276.0
1484,stop,270.0,87.0,334.0,154.0
1485,stop,206.0,115.0,287.0,198.0
1485,drive straight or turn right,234.0,200.0,267.0,284.0
1486,no parking,80.0,202.0,102.0,227.0
1486,parking place,79.0,234.0,88.0,245.0
1486,no parking,332.0,277.0,339.0,291.0
1486,no parking,378.0,279.0,387.0,294.0
1487,drive straight or turn left,241.0,175.0,292.0,232.0
1488,no entry,44.0,149.0,103.0,209.0
1489,drive straight or turn right,311.0,147.0,359.0,195.0
1489,drive straight or turn left,44.0,197.0,54.0,206.0
1489,one-way traffic (right),116.0,193.0,146.0,200.0
149,drive straight or turn left,54.0,48.0,139.0,146.0
1490,drive straight or turn left,258.0,150.0,292.0,191.0
1490,drive straight or turn right,135.0,188.0,144.0,206.0
1491,no entry,256.0,143.0,300.0,192.0
1492,no entry,429.0,183.0,471.0,224.0
1493,drive straight or turn right,209.0,154.0,246.0,218.0
1494,no entry,364.0,134.0,392.0,200.0
1494,road works,34.0,340.0,89.0,414.0
1494,one-way traffic (right),486.0,136.0,512.0,164.0
1495,drive straight or turn left,266.0,198.0,346.0,298.0
1495,stop,262.0,97.0,344.0,198.0
1496,no parking,235.0,134.0,291.0,204.0
1497,stop,336.0,127.0,390.0,191.0
1498,no parking,428.0,184.0,470.0,228.0
1498,drive straight,33.0,187.0,60.0,221.0
1499,no entry,150.0,252.0,193.0,315.0
15,no parking,49.0,98.0,65.0,114.0
15,parking place,49.0,117.0,56.0,123.0
15,no parking,109.0,76.0,135.0,105.0
150,maximum speed 30km/h,82.0,110.0,127.0,156.0
150,bumps in the road,73.0,38.0,136.0,96.0
1500,drive straight,331.0,183.0,367.0,233.0
1501,no parking,225.0,191.0,254.0,278.0
1502,no parking,184.0,302.0,228.0,349.0
1503,no parking,384.0,184.0,407.0,209.0
1503,no entry,104.0,227.0,115.0,249.0
1503,parking place,378.0,214.0,394.0,230.0
1504,parking place,144.0,236.0,166.0,260.0
1504,no parking,150.0,186.0,183.0,224.0
1505,no parking,242.0,124.0,315.0,205.0
1506,no entry,208.0,178.0,247.0,240.0
1507,no entry,298.0,153.0,329.0,191.0
1507,no parking,215.0,175.0,237.0,196.0
1508,no parking,202.0,40.0,288.0,144.0
1509,no parking,180.0,229.0,201.0,248.0
1509,pedestrian crossing,226.0,213.0,263.0,249.0
1509,maximum speed 30km/h,347.0,229.0,418.0,304.0
1509,bumps in the road,329.0,99.0,434.0,194.0
151,bumps in the road,51.0,29.0,134.0,104.0
151,maximum speed 30km/h,69.0,130.0,128.0,190.0
1510,no parking,184.0,215.0,203.0,234.0
1510,drive straight,280.0,192.0,313.0,229.0
1510,pedestrian crossing,431.0,146.0,500.0,224.0
1511,no parking,290.0,140.0,336.0,190.0
1512,one-way traffic (right),104.0,184.0,155.0,197.0
1512,stop,296.0,184.0,349.0,240.0
1512,turn right,295.0,128.0,349.0,184.0
1513,drive straight or turn left,204.0,141.0,238.0,235.0
1514,drive straight or turn right,373.0,176.0,427.0,238.0
1514,stop,373.0,110.0,428.0,175.0
1514,no entry,60.0,228.0,75.0,243.0
1514,maximum speed 10 km/h,78.0,276.0,94.0,290.0
1514,road works,122.0,277.0,146.0,299.0
1515,road works,274.0,296.0,367.0,387.0
1515,no entry,142.0,73.0,203.0,139.0
1515,maximum speed 10 km/h,402.0,244.0,459.0,300.0
1516,drive straight or turn left,394.0,137.0,446.0,195.0
1516,stop,394.0,78.0,448.0,139.0
1517,stop,202.0,105.0,259.0,163.0
1517,drive straight or turn right,201.0,165.0,257.0,221.0
1518,stop,322.0,143.0,378.0,206.0
152,maximum speed 30km/h,75.0,118.0,95.0,158.0
152,bumps in the road,64.0,55.0,99.0,105.0
1520,no parking,143.0,186.0,169.0,220.0
1521,no parking,166.0,177.0,187.0,213.0
1522,no parking,238.0,196.0,262.0,227.0
1523,stop,287.0,86.0,353.0,151.0
1524,stop,339.0,179.0,358.0,199.0
1524,turn left,339.0,200.0,357.0,219.0
1524,no entry,126.0,178.0,134.0,189.0
1525,no entry,135.0,137.0,181.0,186.0
1525,stop,325.0,138.0,380.0,226.0
1525,turn left,314.0,230.0,383.0,317.0
1526,bumps in the road,98.0,124.0,232.0,251.0
1526,maximum speed 30km/h,263.0,212.0,294.0,242.0
1526,pedestrian crossing,264.0,177.0,295.0,210.0
1527,no entry,253.0,124.0,297.0,178.0
1528,stop,188.0,192.0,220.0,261.0
1529,no entry,174.0,133.0,229.0,196.0
153,roundabout,69.0,52.0,159.0,160.0
1530,no entry,83.0,112.0,116.0,165.0
1531,drive straight or turn left,330.0,56.0,344.0,73.0
1532,one-way traffic (left),144.0,149.0,192.0,161.0
1532,turn left,341.0,160.0,386.0,207.0
1532,stop,341.0,109.0,387.0,157.0
1533,no entry,141.0,164.0,211.0,235.0
1534,no parking,341.0,172.0,380.0,230.0
1535,no parking,206.0,192.0,265.0,281.0
1536,no parking,427.0,204.0,449.0,226.0
1536,parking place,425.0,230.0,435.0,240.0
1536,drive straight or turn right,156.0,244.0,178.0,265.0
1537,drive straight or turn right,392.0,182.0,452.0,252.0
1537,no stopping,319.0,204.0,349.0,234.0
1537,one-way traffic (left),12.0,196.0,38.0,211.0
1537,one-way traffic (right),48.0,192.0,124.0,211.0
1538,no entry,85.0,168.0,121.0,217.0
1539,no stopping,260.0,164.0,354.0,261.0
1540,no stopping,54.0,272.0,67.0,285.0
1540,stop,419.0,223.0,458.0,262.0
1540,drive straight or turn left,421.0,263.0,459.0,301.0
1541,drive straight,334.0,177.0,377.0,230.0
1541,one-way traffic (left),119.0,231.0,140.0,247.0
1542,no entry,114.0,140.0,163.0,190.0
1543,drive straight,288.0,200.0,320.0,234.0
1544,no entry,162.0,121.0,221.0,186.0
1545,no parking,22.0,93.0,54.0,131.0
1546,no entry,307.0,125.0,364.0,186.0
1547,no parking,241.0,51.0,303.0,116.0
1547,parking place,230.0,137.0,269.0,177.0
1548,roundabout,352.0,206.0,419.0,282.0
1549,no stopping,191.0,161.0,235.0,254.0
155,keep right,247.0,211.0,275.0,272.0
1550,no stopping,169.0,165.0,230.0,229.0
1551,no stopping,249.0,151.0,285.0,191.0
1552,no stopping,360.0,218.0,424.0,293.0
1553,no entry,216.0,177.0,271.0,239.0
1554,no parking,335.0,146.0,367.0,178.0
1555,no stopping,371.0,148.0,415.0,214.0
1556,no parking,211.0,143.0,232.0,167.0
1557,no parking,403.0,103.0,424.0,147.0
1558,no entry,349.0,242.0,391.0,287.0
1558,no stopping,119.0,215.0,178.0,329.0
1558,stop,130.0,97.0,187.0,214.0
1559,no entry,465.0,202.0,502.0,285.0
1559,no parking,16.0,255.0,35.0,276.0
1560,stop,320.0,154.0,357.0,195.0
1560,drive straight or turn left,319.0,196.0,357.0,235.0
1560,no parking,122.0,176.0,129.0,183.0
1561,drive straight or turn left,36.0,223.0,100.0,318.0
1561,stop,47.0,123.0,100.0,223.0
1562,no entry,318.0,200.0,403.0,288.0
1563,two-way traffic,268.0,101.0,366.0,200.0
1563,no parking,211.0,183.0,242.0,214.0
1564,no parking,345.0,180.0,365.0,224.0
1564,no parking,166.0,158.0,182.0,252.0
1565,no parking,82.0,138.0,118.0,213.0
1565,no parking,430.0,302.0,454.0,333.0
1565,parking place,71.0,214.0,88.0,249.0
1566,no parking,118.0,223.0,171.0,278.0
1567,no parking,368.0,218.0,398.0,255.0
1567,no parking,99.0,207.0,111.0,219.0
1567,parking place,366.0,259.0,379.0,273.0
1568,no entry,392.0,80.0,482.0,171.0
1569,no parking,314.0,136.0,341.0,192.0
1569,parking place,305.0,205.0,324.0,242.0
157,right or left turn only ahead,208.0,231.0,262.0,300.0
